restaurant_name,Name,Profile Location,Score,Date,Elite 24,Friends,Reviews,Photos,reserved,pictures,checkin,Comment,Helpful,Thanks,Love this,Oh no,Reply Date,Reply Content,topics
The Halal Guys,Sugar F.,"New York, NY",1,"Sep 20, 2023",no,149,10,0,no,,,"Used to come eat here in the late 1990s and early 2000s. It was so good back then. Food has deteriorated. Definitely not as good as it used to be. Wont come here again. Chicken wasnt sauteed enough. Chicken was dry and not enough seasoning. White sauce didnt taste fresh. Asked him why he didnt slather on the white sauce. He said they have to go white sauce packets and it tastes better since Im taking it to go. White sauce didnt taste good like it used to, either. Overall, I wouldnt recommend.",0,0,0,0,,,"- Category: Food Quality
  - Description: Food quality has deteriorated over the years, with the chicken being dry and poorly seasoned.
  - Attitude: Dissatisfied

- Category: Customer Service
  - Description: Disappointed with the response from the staff regarding the white sauce and the explanation given.
  - Attitude: Dissatisfied"
The Halal Guys,Kelsey C.,"Los Angeles, CA",2,"Sep 20, 2023",no,743,1780,934,no,,,"Back to my old stumbling grounds, Halal Guys on 52nd and 6th after many a late night. A surefire way to get sober, guaranteed to have enough left over for the hangover, this used to be the best and cheapest meal in New York. 
But the meal I got, I can't even recognize. Mass-produced, lukewarm bits of beef, nothing like the freshly seared slabs of lamb-based gyro meat of my memories. He didn't even bother to sear it for me, just grabbed it out of a bin. I thought it was just the brick and mortars that were bad, but I guess nothing good stays good. Just slather on the white sauce, I guess. It still tastes pretty good, but it's like finding Burger King replaced your favorite In n' Out.
I know there are better carts out there now, but I couldn't leave New York without a bite of nostalgia. I guess there's a reason some memories should just stay that way.",0,0,0,1,,,"- Category: Food Quality
  - Description: Lukewarm, mass-produced beef lacking flavor compared to previously seared lamb gyro meat.
  - Attitude: Dissatisfied

- Category: Value for Money
  - Description: Price was reasonable, used to be the best and cheapest meal in New York, but quality has decreased.
  - Attitude: Dissatisfied"
The Halal Guys,Rob F.,"Miami, FL",4,"Sep 20, 2023",no,1017,171,132,no,1 photo,,"The Halal Guys have 2 food carts on this block near the Hilton and both usually have lines. I've heard it's even busier at night as they have late night hours. 
I ended up ordering the chicken platter which is only rice, lettuce, chicken and a couple pitas. They have 2 sizes and I got the small (pictured). They include a packet of ""white sauce"" that takes this plate to the next level. Also, beware of the hot sauce here as I've heard it's hotter than your normal run of the mill hot sauce. I didn't try it though to confirm. 
Basically, to me it seemed a bit plain but it was fresh.  I think the white sauce makes this meal vs other food carts in the city.",0,0,0,0,"Sep 20, 2023","Hi Rob, thank you for sharing your wonderful review about The Halal Guys! We are happy to have served you, please feel free to reach out to our team if you have any additional feedback.","- Category: Food Quality
  - Description: The chicken platter is described as plain but fresh, with the standout element being the white sauce.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: The platter includes rice, lettuce, chicken, and pitas with a packet of white sauce, making it seem worth the cost.
  - Attitude: Satisfied

- Category: Order Accuracy and Efficiency
  - Description: The review does not mention any issues with the accuracy or efficiency of the ordering process at the food cart.
  - Attitude: Neutral"
The Halal Guys,Jeannie N.,"San Diego, CA",4,"Sep 13, 2023",no,12,284,1547,no,,,"So happy to get to try this famous street cart in NYC. I've had it in San Francisco and SoCal but it hits different at the original location. There was a line around 2pm on a Sunday. It went by fairly quick. The guy who took our order was nice and told us the falafel prices when it wasn't shown on the menu. The beef, chicken, and falafel were very tasty. Gotta love that white sauce and that very addicting red hot sauce! Sooo good. We had to take it to go since we couldn't finish it before the airport. It still tasted great on the airplane flying home.",0,0,1,0,"Sep 13, 2023","Hi Jeannie, thank you for sharing your wonderful review about The Halal Guys! We are happy to have served you, please feel free to reach out to our team if you have any additional feedback.","- Category: Food Quality
  - Description: The beef, chicken, and falafel were very tasty.
  - Attitude: Positive

- Category: Customer Service
  - Description: The guy who took our order was nice and informed us about the prices when it wasn't on the menu.
  - Attitude: Positive

- Category: Cleanliness
  - Description: Not mentioned in the review.
  - Attitude: N/A

- Category: Ambiance
  - Description: Not mentioned in the review.
  - Attitude: N/A

- Category: Value for Money
  - Description: Not mentioned in the review.
  - Attitude: N/A

- Category: Order Accuracy and Efficiency"
The Halal Guys,Emily H.,"Wauwatosa, WI",2,"Sep 12, 2023",no,4,60,83,no,,,"Got a chicken gyro at one of these food stands. Super messy, but delicious. However, it was a bit overpriced for being a food truck item in my opinion. The chicken tenders and fries were a bit underdone, and not as crispy as I would like. Good place for a quick bite to eat if you are desperate for food in my opinion",0,0,0,0,,,"- Category: Food Quality
  - Description: The chicken tenders and fries were a bit underdone and not as crispy as expected.
  - Attitude: Unsatisfied

- Category: Value for Money
  - Description: The food was deemed overpriced for being a food truck item.
  - Attitude: Unsatisfied

- Category: Cleanliness
  - Description: Mention of the food being super messy.
  - Attitude: Neutral"
The Halal Guys,Thao N.,"Bellevue, WA",4,"Sep 12, 2023",no,2997,1279,1558,no,,,"Halal Guys is one of my favorite, but in this territory of a million other halal carts within close proximity, they are consistent, but not the best any more. I keep hearing how the original Halal Guys carts in New York are better than their store front franchises in other states, it's the same to me except you have to sit on the side of the questionable streets to devour food at 3am and if you forgot to grab a drink, you'll be choking on their hot sauce that's actually hot. I actually save their hot sauce packages and use it at other carts so I'll get best of both world. Bonus points for being open super late though! I assume you'll start to get the drunk crowd after a certain hour. 
Combo plate is my go to so you get both chicken and gyro meat, smother that bitch in white sauce and a bit of red sauce along with every veggie there is. I always get small size if it's just by myself, it's plenty of food. Regular size if I'm sharing. There's a falafel option for you vegetarians. 
Tell me about your experience if you've been here or is going to after reading this review:)",5,0,3,0,"Sep 12, 2023","Hi Thao, thank you for sharing your wonderful review about The Halal Guys! We are happy to have served you, please feel free to reach out to our team if you have any additional feedback.","- Category: Food Quality
  - Description: The reviewer mentions that the Halal Guys' food is consistent but not the best compared to other halal carts.
  - Attitude: Neutral

- Category: Ambiance
  - Description: The reviewer dislikes having to sit on the side of questionable streets to eat at 3 am.
  - Attitude: Unhappy

- Category: Value for Money
  - Description: The reviewer appreciates the combo plate option for a good amount of food at a small size and the availability of a falafel option for vegetarians.
  - Attitude: Satisfied

- Category: Waiting Time
  - Description: The reviewer mentions that the Halal Guys are open super late,"
The Halal Guys,Yvette A.,"Whitney Oaks, Rocklin, CA",5,"Sep 6, 2023",no,82,6,0,no,,,Delicious!! Wish we would of tried the food earlier during our trip. I've been craving it now that I can't have it (from California ),0,0,0,0,"Sep 6, 2023"," Hi Yvette, thanks for the 5-star review! We appreciate you taking the time out of your day to rate The Halal Guys.","- Category: Food Quality
  - Description: Reviewer enjoyed the food and mentioned it was delicious.
  - Attitude: Satisfied
  
- Category: Value for Money
  - Description: Reviewer felt that the food was worth the price.
  - Attitude: Satisfied"
The Halal Guys,Priscilla L.,"Albuquerque, NM",5,"Sep 4, 2023",no,76,25,14,no,,,"Waiting in long for a long time is definitely worth the wait. Food is delicious and has several options. I recommend the combo sandwich. It has to be ""The Halal Guys"" on 53rd & 6th. Several are around with the same name but definitely not the same.",0,0,0,0,"Sep 5, 2023"," Hi Priscilla, thanks for the 5-star review! We appreciate you taking the time out of your day to rate The Halal Guys.","- Category: Waiting time
  - Description: Customers have to wait for a long time.
  - Attitude: Satisfied

- Category: Food Quality
  - Description: Food is delicious with several options available.
  - Attitude: Satisfied

- Category: Menu choice
  - Description: A recommendation for the combo sandwich.
  - Attitude: Satisfied"
The Halal Guys,Joo H.,"Astoria, NY",3,"Aug 29, 2023",no,5,3,10,no,,,"Chicken and rice platter is still good and they give you a good amount of sauce to go. 
Don't bother getting their baklava. They charge $4 for one piece. They gave 2 pieces before but now they take one out of the box and charge the same amount for 2.",0,0,0,0,"Aug 29, 2023","Hi Joo, we would appreciate the opportunity to chat with your directly. Please feel free to call the office or email us any time to start a conversation.","- Category: Food Quality
  - Description: A specific mention of the chicken and rice platter being good with a generous amount of sauce.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Not happy with the pricing of their baklava, where they charge $4 for one piece.
  - Attitude: Dissatisfied"
The Halal Guys,Edward M.,"Princeton, NJ",5,"Aug 27, 2023",no,13,117,15,no,,,"Adel's vs Halal Guys... Adel's probably wins, BUT Halal Guys holds up very well.  While my wife waited in the line Adel's, I waited in the one here for Halal Guy's food. I the ended up getting this one first and eating it in the line for Adel's haha! But it was delicious.  Absolutely no complaints about the flavor or the service.  The difference is just that Adel's uses magic chicken which is hard to come by these days.",1,0,2,0,"Aug 28, 2023"," Hi Edward, thanks for the 5-star review! We appreciate you taking the time out of your day to rate The Halal Guys.","- Category: Food Quality
  - Description: Delcious food with no complaints about flavor.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Mention of Adel's using magic chicken which is hard to come by.
  - Attitude: Neutral"
The Halal Guys,Ann H.,"Plano, TX",1,"Aug 24, 2023",no,94,6,0,no,,,CROOKS!!! Whatever you do GET A RECEIPT! I didn't want to get on a text list so said no to a receipt and was charged $119.77 for ONE combo platter.  I cannot get an answer at 'corporate office' and my credit card company will not rectify. Capitol One bank is awful too.,1,0,0,0,,,"- Category: Customer Service
  - Description: Issue with being charged incorrectly and not being able to get a resolution from the corporate office.
  - Attitude: Unhappy

- Category: Value for Money
  - Description: Being charged $119.77 for one combo platter seems like an extremely high price.
  - Attitude: Dissatisfied"
The Halal Guys,Pamela L.,"San Francisco, CA",5,"Aug 24, 2023",no,31,82,615,no,1 photo,,"The hotel I was staying at is right across the street from this food truck. Every night returning to the hotel, my husband and I would see a long line of people. On our last night, my husband insisted that we should try this food truck because of its consistent long line  of people.  I was really against it because I never ate at a food truck before nor did I want to stand in the hot and humid weather (85 degrees at 10 pm). Since our vacation was experiencing new adventures, I stood in the hour long line. During my time in line, I meet people from New Jersey who was willing to drive late at night once a month to this food truck and others who travel up to 49 minutes by car to eat here.  All told me what to order and that I wouldn't regret it. They all agreed that this is the best location - their other locations weren't as good. This was truly a fun way to end our vacation.  Yes, the food was really good - tasty, good portions, seasoned well and presentation was excellent. The  baklava was not good.  It was soggy, tasted old and not enough nuts",1,0,0,0,"Aug 30, 2023"," Hi Pamela, thanks for the 5-star review! We appreciate you taking the time out of your day to rate The Halal Guys.","- Category: Food Quality
  - Description: The food was tasty with good portions, seasoned well, and excellent presentation, except for the baklava which was soggy, tasted old, and lacked nuts.
  - Attitude: Satisfied (except for the baklava)

- Category: Waiting Time
  - Description: There was a long line at the food truck, with people traveling long distances to eat there, indicating popularity.
  - Attitude: Neutral to Satisfied

- Category: Ambiance
  - Description: The location and atmosphere of the food truck were perceived as enjoyable and a fun way to end a vacation.
  - Attitude: Satisfied"
The Halal Guys,Pat D.,"Mount Washington, Pittsburgh, PA",5,"Aug 24, 2023",no,264,112,41,no,,,"Dollar for dollar some of the best food in NYC (maybe the world). You will leave will a full stomach, full wallet, and full soul. Don't forget the white sauce!",0,0,0,0,"Aug 30, 2023"," Hi Pat, thanks for the 5-star review! We appreciate you taking the time out of your day to rate The Halal Guys.","- Category: Value for Money
  - Description: Offering some of the best food in NYC at a great price.
  - Attitude: Satisfied"
The Halal Guys,T M.,"Austin, TX",5,"Aug 18, 2023",no,0,21,8,no,,,"I finally tried The Halal Guys on one of my NYC visits. Lives up to and exceeds its hype. Fantastic chicken and beef halal, great price--and the guys couldn't be nicer!",0,0,0,0,"Aug 20, 2023","Hi , thanks for the 5-star review! We appreciate you taking the time out of your day to rate The Halal Guys.","- Category: Food Quality
  - Description: Fantastic chicken and beef halal.
  - Attitude: Fantastic

- Category: Value for Money
  - Description: Great price.
  - Attitude: Positive

- Category: Customer Service
  - Description: The guys couldn't be nicer.
  - Attitude: Exceptional"
The Halal Guys,Elizabeth T.,"Seal Beach, CA",5,"Aug 16, 2023",no,1,42,26,no,,,Bomb. Amazing. Delicious. Quick. A simple New York must. So flavorful and simple too.,0,0,0,0,"Aug 16, 2023"," Hi Elizabeth, thanks for the 5-star review! We appreciate you taking the time out of your day to rate The Halal Guys.","- Category: Food Quality
  - Description: The food is described as bomb, amazing, delicious, flavorful, and simple.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: The reviewer mentions that the place is a simple New York must.
  - Attitude: Satisfied"
The Halal Guys,Dhru H.,"Jersey City, NJ",4,"Aug 15, 2023",no,26,21,28,no,,,"I love love love their chicken Platter- Food tastes so good regardless of eating it right there warm or bringing it home and eating it the next day. I have always been a fan of The Halal Guys . I was there last night, waited for over 40 mins (long but moving line) but totally worth it. I also ended up getting falafel platter which I was absolutely disappointed with. The Falafel was so hard outside and it was uncooked inside. Also it was kept out for so long that it didn't taste the way it should be. I would not recommend falafel platter unless you see them making them fresh. Their white sauce is Bomb! By that I mean delicious. A must try!",0,1,0,0,"Aug 15, 2023","Hi Dhru, thank you for sharing your wonderful review about The Halal Guys! We are happy to have served you, please feel free to reach out to our team if you have any additional feedback.","- Category: Food Quality
  - Description: The falafel platter received was disappointing due to hard and uncooked falafel.
  - Attitude: Not satisfied

- Category: Ambiance
  - Description: Waiting for over 40 mins in a long but moving line was worth it.
  - Attitude: Satisfied

- Category: Order Accuracy and Efficiency
  - Description: White sauce received was described as delicious and a must-try.
  - Attitude: Highly satisfied"
The Halal Guys,Akira A.,"Century City, Los Angeles, CA",5,"Aug 14, 2023",no,0,5,1,no,,,"Love this place, best street food in NY. If you are looking for gyros this is the place to go.",0,0,0,0,"Aug 15, 2023"," Hi Akira, thanks for the 5-star review! We appreciate you taking the time out of your day to rate The Halal Guys.","- Category: Food Quality
  - Description: Best street food in NY.
  - Attitude: Positive"
The Halal Guys,CC L.,"Whitchurch-Stouffville, Canada",4,"Aug 12, 2023",no,8,106,158,no,2 photos,,"This place always has a line up. There are 2 stalls, but the line up is at the first location which is where the halal guys started. Food is a good amount, the white sauce is what gives most of the goodness and creaminess to the food. The stall across the street is the same company, but the main stall serves up lamb while the other only falafel and chicken/veggie plates. If you want a quick plate of chicken shawarma, I suggest you go across the street and skip the line. This stall is situated in a very busy intersection, but service is quick and food is hot.",0,0,0,0,"Aug 13, 2023","Hi CC, thank you for sharing your wonderful review about The Halal Guys! We are happy to have served you, please feel free to reach out to our team if you have any additional feedback.","- Category: Waiting time
  - Description: There is always a line up at the first location where the halal guys started.
  - Attitude: Negative

- Category: Food Quality
  - Description: The food is good, with the white sauce providing most of the goodness and creaminess.
  - Attitude: Positive

- Category: Menu choice
  - Description: The main stall serves lamb, while the other stall across the street only offers falafel and chicken/veggie plates.
  - Attitude: Neutral

- Category: Order Accuracy and efficiency
  - Description: Service is quick and the food is hot despite being in a very busy intersection.
  - Attitude: Positive"
The Halal Guys,Tiffany L.,"Manhattan, NY",4,"Aug 6, 2023",no,100,135,466,no,,,"Halal Guys is an iconic halal food cart in the heart of NYC. The halal food cart scene in NYC has become popular because of this food cart. The menu is pretty simple, either a platter or sandwich. The choices of protein is gyro, chicken, or a combo of both. There is also a falafel option now. What makes Halal Guys so delicious is the signature white sauce. It's creamy and tangy, and it pairs so well with the meat, rice, and lettuce. Some people like adding the hot sauce too, but I don't have the heat tolerance.
With multiple locations throughout the city, it's a convenient place to stop by, knowing that you'll get a great platter or sandwich to eat, even at night. Whether you're a local or visitor, I would definitely recommend trying Halal Guys for a classic NYC experience.",1,0,1,0,"Aug 7, 2023","Hi Tiffany, thank you for sharing your wonderful review about The Halal Guys! We are happy to have served you, please feel free to reach out to our team if you have any additional feedback.","- Category: Food Quality
  - Description: Signature white sauce complements meat, rice, and lettuce well.
  - Attitude: Satisfactory
  
- Category: Menu Choice
  - Description: Simple menu options of platter or sandwich with gyro, chicken, or combo protein choices.
  - Attitude: Satisfactory
  
- Category: Ambiance
  - Description: Convenient locations throughout the city for a classic NYC experience.
  - Attitude: Satisfactory"
The Halal Guys,Tim C.,"NJ, NJ",4,"Jul 31, 2023",no,0,23,9,no,,,"Do you guys have kosher food?
Is the kitchen meat Kosher 
We want to come up this week& Go to Momo",0,0,0,0,,,"- Category: Food Quality
  - Description: Inquiry regarding kosher food and if the kitchen serves kosher meat.
  - Attitude: Neutral

- Category: Ambiance
  - Description: Mention of wanting to come to the restaurant this week.
  - Attitude: Positive"
The Halal Guys,Kejun W.,"Ann Arbor, MI",4,"Jul 15, 2023",no,0,36,60,no,1 photo,,"Cheap, fast, large. Just few blocks away from my organization. $11/platter, $9small platter",0,0,0,0,"Jul 15, 2023","Hi Kejun, thank you for the positive comments. We are so happy you enjoyed your meal at The Halal Guys and look forward to seeing you again!","- Category: Value for Money
  - Description: Affordable prices for platters; $11 for a regular platter and $9 for a small platter.
  - Attitude: Satisfied

- Category: Order Accuracy and Efficiency
  - Description: Mention of fast service, indicating quick order preparation.
  - Attitude: Satisfied"
The Halal Guys,Carmi A.,"FLUSHING, NY",4,"Jul 12, 2023",no,34,82,523,no,,,"I got da combbo platta so deelishus, I'm looking forward to taking my family here for Easter dinner. They will like",0,0,0,0,"Jul 12, 2023","Hi Carmi, thank you for sharing your wonderful review about The Halal Guys! We are happy to have served you, please feel free to reach out to our team if you have any additional feedback.","- Category: Food Quality
  - Description: The reviewer enjoyed the combo platter and found it delicious.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: The reviewer is looking forward to taking their family there for Easter dinner, suggesting a positive atmosphere.
  - Attitude: Anticipatory"
The Halal Guys,Jung H K.,"Austin, TX",1,"Jul 7, 2023",no,11,62,75,no,,,"He was too busy talking with his co-worker, didn't take my order. Anyways rice looked old and meat wasn't appealing so we left",0,0,0,0,"Jul 12, 2023","We apologize for the negative experience you had at our restaurant. We appreciate your feedback and will take it into consideration to improve our service and food quality. Thank you for taking the time to leave a review. We would like to know more about this. Please email us at rewards@thehalalguys.com.
Thank You
The Halal Guys","- Category: Food Quality
  - Description: Rice looked old and meat wasn't appealing.
  - Attitude: Unsatistifed

- Category: Customer Service
  - Description: Employees were too busy talking with each other to take the order.
  - Attitude: Unsatistifed"
The Halal Guys,Vickie W.,"Upper East Side, New York, NY",5,"Jul 5, 2023",no,2,120,207,no,1 photo,,"I've been coming here for 10+ years and their food always satisfies the soul. I think the best part is dousing the platter with the provided white sauce with interspersed tiny drops of the hot sauce. You can finish the platter in one sitting if you're hungry, otherwise if you have leftovers it reheats very well and tastes just as good.",1,0,0,0,"Jul 6, 2023"," Hi Vickie, thanks for the 5-star review! We appreciate you taking the time out of your day to rate The Halal Guys.","- Category: Food Quality
- Description: Reviewer mentions that the food at the restaurant always satisfies the soul and is enjoyable when doused with white sauce and hot sauce.
- Attitude: Satisfied"
The Halal Guys,Allen C.,"Portland, OR",5,"Jul 2, 2023",no,143,239,90,no,,,"This is a New York staple. Where it all began. There's nothing like a combo chicken and gyro plate right next to the hope monument in NYC. The consistent taste of the plate is amazing. Every time I come back, year after year it's the same.  Love this place",0,0,0,0,"Jul 4, 2023"," Thank you for the 5 star review, Allen! We're always thrilled to see a satisfied customers share their opinion.","- Category: Food Quality
  - Description: Consistent taste of the combo chicken and gyro plate.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: Location right next to the hope monument in NYC.
  - Attitude: Satisfied"
The Halal Guys,ZOHAIB M.,"Queens, NY",5,"Jun 30, 2023",no,3,72,352,no,1 photo,,"Legendary halal platters in Manhattan. 53rd street & 6th Avenue is their original cart. Beef platter is delicious, $11 for large platter & $9 for small.
Street parking is available most of the time. Lines here can be long but they move fast. Their hot sauce is from hell, so be very careful. Halal Guys are woven into the nyc culture fabric. So what're you waiting for go get yourself some.",1,0,0,0,"Jul 2, 2023"," Thank you for the 5 star review, ZOHAIB! We're always thrilled to see a satisfied customers share their opinion.","- Category: Food Quality
  - Description: Delicious beef platter with legendary halal platters. Hot sauce is very spicy.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Large platter for $11 and small platter for $9.
  - Attitude: Satisfied

- Category: Waiting Time
  - Description: Lines can be long but they move fast.
  - Attitude: Satisfied"
The Halal Guys,Sydnee A.,"Clearwater, FL",5,"Jun 29, 2023",no,358,111,191,no,1 photo,,Amazing street food! Fantastic flavors and fair prices with fast service. Well worth the super quick (10-ish min) wait for a 30 people deep line.,0,0,0,0,"Jun 29, 2023","Hi Sydnee A.! Thank you for taking the time to rate and review us. We are happy to hear of your love for our food and truly appreciate your support. We look forward to your next visit!
The Halal Guys","- Category: Food Quality
  - Description: Fantastic flavors of street food.
  - Attitude: Satisfaction

- Category: Value for Money
  - Description: Fair prices for the food.
  - Attitude: Satisfaction

- Category: Waiting time
  - Description: Super quick wait despite a long line.
  - Attitude: Satisfaction"
The Halal Guys,Richard L.,"Los Angeles, CA",5,"Jun 22, 2023",no,29,29,40,no,1 photo,,"Dishful meat and chicken!
$11 for combo platter (06.2023)
Be careful their red hot sauce",1,0,0,0,"Jun 24, 2023","Hi Richard L.! Thank you for taking the time to rate and review us. We are happy to hear of your love for our food and truly appreciate your support. We look forward to your next visit!
The Halal Guys","- Category: Food Quality
  - Description: Mention of dishful meat and chicken.
  - Attitude: Positive

- Category: Value for Money
  - Description: Price mentioned for combo platter ($11).
  - Attitude: Neutral

- Category: Food Quality
  - Description: Mention of their red hot sauce.
  - Attitude: Not specified"
The Halal Guys,Katherine K.,"Manhattan, NY",5,"Jun 17, 2023",no,28,58,182,no,,,"Love this place!!! It's absolutely delicious. Highly recommend, guys! : )",0,0,0,0,"Jun 19, 2023","Hi Katherine K.! Thank you for taking the time to rate and review us. We are happy to hear of your love for our food and truly appreciate your support. We look forward to your next visit!
The Halal Guys","- Category: Food Quality
  - Description: Food at this place is absolutely delicious.
  - Attitude: Satisfaction

- Category: Recommendation
  - Description: Highly recommend this place.
  - Attitude: Satisfaction"
The Halal Guys,Robert Y.,"Saratoga, CA",5,"Jun 16, 2023",no,133,13,14,no,1 photo,,"Got the Beef Gyro Platter.  So good especially with the white sauce!  My younger kid ""wasn't hungry"", but kept begging for more after eating one bite.",0,0,0,0,"Jun 19, 2023"," Thank you for the 5 star review, Robert! We're always thrilled to see a satisfied customers share their opinion.","- Category: Food Quality
  - Description: Positive mention of the beef gyro platter and white sauce.
  - Attitude: Satisfied.

- Category: Value for Money
  - Description: Implication of the food being good enough for the younger kid to want more despite claiming to not be hungry initially.
  - Attitude: Satisfied."
The Halal Guys,Eric B.,"Genoa, NV",4,"Jun 16, 2023",no,2355,6753,6179,no,1 photo,,"Gayle and I could see this Halal Guys food truck complex from our Midtown Hilton Hotel room.  And as day grew into evening, the line up was impressive. 
But first I digress with a couple questions:
What is Halal? Halal food is that which adheres to Islamic law.  That usually refers to meat and standards of slaughter.
Is Halal food also Kosher?  Not entirely, particularly that Halal allows the mixing of meat and milk, which is not Kosher.  Also, shellfish is considered Halal, but not Kosher. 
Is Kosher food also considered Halal?  Yes
Gayle and I stood in line one evening and tried out the Halal guys for ourselves.  It's largely a cash only business, although I did notice one credit card transaction.  
I had the chicken platter, while Gayle went for lamb.  White sauce, rice, pita, other fixings were included.  We took it up to our hotel room and enjoyed our meal with a couple adult beverages we had in the fridge.  It was a nice evening out in Manhattan.",3,0,4,1,"Jun 19, 2023","Hi Eric, thank you for the positive comments. We are so happy you enjoyed your meal at The Halal Guys and look forward to seeing you again!","- Category: Food Quality
  - Description: Review mentions the chicken platter and lamb platter with accompanying sauces, rice, and fixings from Halal Guys food truck.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Mention of it being largely a cash-only business with a note of one credit card transaction observed.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: Reference to enjoying the meal in the hotel room with a couple of adult beverages.
  - Attitude: Neutral"
The Halal Guys,Hamza C.,"Manhattan, NY",1,"Jun 14, 2023",no,96,1,0,no,,,Overpriced shitty food. Low quality. Bad service.,0,0,0,0,"Jun 21, 2023","We apologize for providing you with an unsatisfactory experience with both our food and service. Thank you for leaving your review. We would like to know more about this. If you can please email us at rewards@thehalalguys.com so we can look into it further. 
Thank You
The Halal Guys","- Category: Food Quality
   - Description: Shitty and low-quality food.
   - Attitude: Unsatisfied

- Category: Customer Service
   - Description: Bad service.
   - Attitude: Unsatisfied

- Category: Value for Money
   - Description: Overpriced.
   - Attitude: Unsatisfied"
The Halal Guys,Denardo M.,"New York, NY",1,"Jun 12, 2023",no,0,23,0,no,,,Came during the lunch rush. One guy was collecting money and the other was the cook. The cook was clearly disgruntled and overwhelmed. He was shouting at the line of customers to be single file. Then he was stacking the rice platters on top of each other. How can we enjoy the food when service was like this? It kills the mood. Chicken was dry and the signature sauce had no flavor. Prices were not cheap either. It's overhyped and I recommend trying out other halal food trucks.,0,0,0,0,"Jun 21, 2023","We apologize for your negative experience. We strive to provide efficient service and delicious food to our customers, and we seem to have fallen short during your visit. Thank you for your feedback and we hope to improve your experience if you choose to visit us again in the future. Please email us at rewards@thehalalguys.com.
Thank You
The Halal Guys","- Category: Customer Service
  - Description: The cook was disgruntled and overwhelmed, shouting at customers, and stacking platters carelessly.
  - Attitude: Dissatisfied

- Category: Food Quality
  - Description: Chicken was dry, and the signature sauce had no flavor.
  - Attitude: Dissatisfied

- Category: Value for Money
  - Description: Prices were not cheap for the quality and service received.
  - Attitude: Dissatisfied"
The Halal Guys,Tiffany N.,"San Francisco, CA",3,"Jun 7, 2023",no,22,149,72,no,,,"Being basic, we had to visit the original spot but honestly doesn't taste any different than other halal guys locations in California. So not worth the long line. Ended up eating on the streets at night and got bitten by mosquitoes. Not a way we wanted to remember New York",0,0,0,0,"Jun 8, 2023","Hi Tiffany, we would appreciate the opportunity to chat with your directly. Please feel free to call the office or email us any time to start a conversation.","- Category: Food Quality
  - Description: Food at the restaurant tasted similar to other Halal Guys locations in California.
  - Attitude: Dissatisfied

- Category: Waiting Time
  - Description: Long line at the restaurant.
  - Attitude: Dissatisfied

- Category: Cleanliness
  - Description: Ended up eating on the streets at night and got bitten by mosquitoes.
  - Attitude: Dissatisfied"
The Halal Guys,Mike L.,"El Camino Real, Irvine, CA",1,"Jun 6, 2023",no,0,43,16,no,,,"Impatient, condescending, and maybe a little racist. When it was my turn to order (in a very short line), I asked one of the employees if it was cash only, and he said ""cash, cards, or Apple Pay."" I tell him I'll use my card, and he sighs in frustration and takes out a card reader from his pocket. I order my food and scan my card to pay for it. He says nothing and does not offer a receipt. I'm then handed my food by a different employee.  I ask for an additional spoon and his response was very bizarre: ""oh yes...  oh yes... here is another spoon... here is your spoon.. here is your spooooon...."" while he slowly places the spoon into my bag with a little bow. Since I am Korean, it appeared he was making fun of my culture. I wasn't 100% sure and didn't want to escalate anything so I took my food and left. This experience really left a bad taste in my mouth.  The food tasted pretty bad afterwards.",0,0,0,0,"Jun 8, 2023","Thank you for leaving a review and we apologize for any negative sentiment that you may have experienced at our establishment. We assure you that we take accusations of inappropriate behavior seriously and will look into the matter. Please email us at rewards@thehalalguys.com so we can resolve this for you.
Thank You
The Halal Guys","- Category: Customer Service
  - Description: The employee showed impatience and condescension while interacting with the customer.
  - Attitude: Dissatisfied

- Category: Order Accuracy and Efficiency
  - Description: The employee did not provide a receipt after the transaction and responded bizarrely when asked for an additional spoon.
  - Attitude: Dissatisfied

- Category: Cleanliness
  - Description: Not explicitly mentioned in the review.
  - Attitude: N/A

- Category: Ambiance
  - Description: The customer felt uncomfortable and possibly discriminated against due to the employee's behavior.
  - Attitude: Dissatisfied"
The Halal Guys,Andre S.,"Tacoma, WA",5,"Jun 6, 2023",no,0,55,91,no,,,Must if your in New York. Best flavor out of all the food trucks/carts. Tried a lot of the halal food trucks and these guys do it differently.,0,0,0,0,"Jun 6, 2023"," Hi Andre, thanks for the 5-star review! We appreciate you taking the time out of your day to rate The Halal Guys.","- Category: Food Quality
  - Description: Best flavor out of all the food trucks/carts.
  - Attitude: Satisfied

- Category: Menu Choice
  - Description: Tried a lot of the halal food trucks and these guys do it differently.
  - Attitude: Satisfied"
